StopNum,Type,Day,Longitude,Latitude,NumOfPackages
10128,Delivery,Thu,29.1582613,40.9221807,1
10129,Delivery,Thu,29.1582629,40.9222259,1
10130,Delivery,Thu,29.1583469,40.9167806,1
10131,Delivery,Thu,29.1234809,40.926889,1
10132,Delivery,Thu,29.1652456,40.920073,1
10133,Delivery,Thu,29.2860371,40.9061919,1
10134,Delivery,Thu,29.4014587,40.8496852,1
10135,Delivery,Thu,29.1714638,41.0202522,1
10136,Delivery,Thu,29.1872874,41.0139383,1
10137,Delivery,Thu,29.1377921,40.9909167,2
10138,Delivery,Thu,29.1350385,40.9872644,1
10139,Delivery,Thu,29.165521,40.9191036,4
10140,Delivery,Thu,29.402419,40.8499877,1
10141,Delivery,Thu,29.1125215,41.0346787,3
10142,Delivery,Thu,29.1785298,41.0186859,1
10143,Delivery,Thu,29.1757728,41.0176349,1
10144,Delivery,Thu,29.3251441,40.9373881,11
10145,Delivery,Thu,29.3998941,40.8551808,3
10146,Delivery,Thu,29.3253121,40.9374334,4
10147,Pickup,Thu,29.4667605,40.7970704,51
10148,Pickup,Wed,29.1116021,40.9600897,8
10149,Delivery,Thu,29.228446,41.034777,1
10150,Delivery,Thu,29.2506645,41.0505161,1
10151,Delivery,Thu,29.2218578,41.0266793,1
10152,Delivery,Thu,29.2248803,41.0327792,1
10153,Delivery,Thu,29.2246652,41.0288782,1
10154,Delivery,Thu,29.2470576,41.0513959,1
10155,Delivery,Thu,29.4038474,40.8498458,1
10156,Delivery,Thu,29.141899,40.9253779,1
10157,Delivery,Thu,29.1183173,41.0038978,1
10158,Delivery,Thu,29.1472559,40.9256705,1
10159,Delivery,Thu,29.1457751,40.9289883,1
10160,Delivery,Thu,29.102848,40.9561303,1
10161,Delivery,Thu,29.1176413,40.9445406,1
10162,Delivery,Thu,29.1130821,40.9457823,1
10163,Delivery,Thu,29.1316539,40.9385629,1
10164,Delivery,Thu,29.1472513,40.9256625,1
10165,Delivery,Thu,29.1534831,40.9272814,1
10166,Delivery,Thu,29.1507953,40.946576,1
10167,Delivery,Thu,29.1377434,40.9433943,1
10168,Delivery,Thu,29.1488597,40.9386808,1
10169,Delivery,Thu,29.1446156,40.939889,1
10170,Delivery,Thu,29.2224279,40.8810979,1
10171,Delivery,Thu,29.1530688,41.0157836,1
10172,Delivery,Thu,29.1534619,41.0227743,1
10173,Delivery,Thu,29.1382998,40.9306172,1
10174,Delivery,Thu,29.1382998,40.9306172,1
10175,Delivery,Thu,29.1699328,40.9510539,1
10176,Delivery,Thu,29.1658777,40.9557834,1
10177,Delivery,Thu,29.1273904,40.970256,2
10178,Delivery,Thu,29.1227453,41.0139698,1
10179,Delivery,Thu,29.125727,41.0183849,1
10180,Delivery,Thu,29.4397772,40.8042225,2
10181,Delivery,Thu,29.1387829,41.0089406,1
10182,Delivery,Thu,29.1528928,40.9951435,1
10183,Delivery,Thu,29.127639,41.026241,2
10184,Delivery,Thu,29.1276524,41.0262373,1
10185,Delivery,Thu,29.1276518,41.026243,2
10186,Delivery,Thu,29.1298269,41.0161958,1
10187,Delivery,Thu,29.2818447,40.8587947,1
10188,Delivery,Thu,29.139128,40.9324098,1
10189,Delivery,Thu,29.1388053,40.9306335,2
10190,Delivery,Thu,29.1212891,40.9375792,1
10191,Delivery,Thu,29.1283662,40.9503026,1
10192,Delivery,Thu,29.1259155,40.9449873,3
10193,Delivery,Thu,29.1703496,41.0213709,1
10194,Delivery,Thu,29.1666458,40.9857424,3
10195,Delivery,Thu,29.1780705,40.9883234,1
10196,Delivery,Thu,29.1186289,41.0218898,1
10197,Delivery,Thu,29.1403185,41.000246,166
10198,Delivery,Thu,29.3251807,40.9374029,2
10199,Delivery,Thu,29.3252873,40.9374769,2
10200,Delivery,Thu,29.3968582,40.8573017,1
10201,Delivery,Thu,29.3950428,40.8623381,1
10202,Delivery,Thu,29.3253555,40.9374725,1
10203,Delivery,Thu,29.3240481,40.938099,2
10204,Delivery,Thu,29.1541075,40.9111283,1
10205,Delivery,Thu,29.1583276,40.9155981,1
10206,Delivery,Thu,29.1487463,40.9150359,1
10207,Delivery,Thu,29.1544815,40.9124866,2
10208,Delivery,Thu,29.2819711,40.8587433,1
10209,Delivery,Thu,29.1394466,41.0173604,1
10210,Delivery,Thu,29.4014849,40.8496615,1
10211,Delivery,Thu,29.1355707,40.922155,3
10212,Delivery,Thu,29.1356494,40.9221775,1
10213,Delivery,Thu,29.2829336,40.8582986,1
10214,Delivery,Thu,29.4014873,40.8496811,1
10215,Delivery,Thu,29.3215431,40.9398765,1
10216,Delivery,Thu,29.1741551,41.0188752,1
10217,Delivery,Thu,29.1125215,41.0346787,2
10218,Delivery,Thu,29.1125215,41.0346787,4
10219,Delivery,Thu,29.1647161,41.0141098,1
10220,Delivery,Thu,29.1756956,41.0112795,1
10221,Delivery,Thu,29.122241,40.9824504,1
10222,Delivery,Thu,29.180547,40.9822183,1
10223,Delivery,Thu,29.2842312,40.9055517,1
10224,Delivery,Thu,29.1253699,41.0236778,1
10225,Delivery,Thu,29.1241348,41.0233569,8
10226,Delivery,Thu,29.123935,41.0233621,19
10227,Delivery,Thu,29.3253191,40.9374151,2
10228,Delivery,Thu,29.3253384,40.9373927,2
10229,Delivery,Thu,29.4009437,40.8673227,1
10230,Delivery,Thu,29.3254076,40.9374176,1
10231,Delivery,Thu,29.3253407,40.9374136,3
10232,Delivery,Thu,29.440437,40.8389775,26
10233,Delivery,Thu,29.2343155,40.8874591,1
10234,Delivery,Thu,29.3253756,40.9373824,2
10235,Delivery,Thu,29.3253554,40.9373983,1
10236,Delivery,Thu,29.1119848,40.9905084,1
10237,Delivery,Thu,29.1461512,40.9938198,1
10238,Delivery,Thu,29.3876338,40.8674198,37
10239,Pickup,Tue,29.2330735,40.8779035,3
10240,Pickup,Tue,29.3269726,40.9373963,34
10241,Pickup,Tue,29.3929433,40.9042528,41
10242,Pickup,Tue,29.4666204,40.7970921,73
10243,Delivery,Tue,29.3439824,40.8666484,1
10244,Delivery,Tue,29.3704615,40.8732227,1
10245,Delivery,Tue,29.1683897,40.9984444,1
10246,Delivery,Tue,29.1498314,40.9997357,1
10247,Delivery,Tue,29.2167879,40.9000202,1
10248,Delivery,Tue,29.2261211,41.0314749,1
10249,Delivery,Tue,29.2173986,41.02736,2
10250,Delivery,Tue,29.2262015,41.0306216,1
10251,Pickup,Tue,29.1144626,41.0287069,1
10252,Delivery,Wed,29.3480249,40.9208483,4
10253,Delivery,Wed,29.1648008,40.9199171,11
10254,Delivery,Wed,29.126055,41.024439,3
10255,Delivery,Thu,29.1077997,40.9789425,6
10256,Delivery,Thu,29.1094543,40.9825547,1
10257,Delivery,Thu,29.1363116,41.0087438,1
10258,Delivery,Thu,29.1519994,41.0005463,1
10259,Delivery,Thu,29.3621611,40.8449804,1
10260,Delivery,Thu,29.3628708,40.8439955,1
10261,Delivery,Wed,29.266992,40.8694568,1
10262,Delivery,Wed,29.3248237,40.9371372,35
10263,Pickup,Wed,29.2730491,40.8636393,23
10264,Pickup,Wed,29.474201,40.8611009,1
10265,Pickup,Wed,29.4113314,40.839566,200
10266,Pickup,Wed,29.4666908,40.7970831,18
10267,Delivery,Wed,29.1327971,41.0057819,3
10268,Delivery,Wed,29.1106345,41.0127773,1
10269,Pickup,Wed,29.1402423,41.0005262,15
10270,Delivery,Wed,29.4178438,40.78661,5
10271,Pickup,Wed,29.2989198,40.8590442,1
10272,Pickup,Wed,29.2839646,40.8583569,16
10273,Pickup,Wed,29.1509315,41.0150442,1
10274,Delivery,Wed,29.3238788,40.9374605,3
10275,Pickup,Wed,29.110624,41.0127871,1
10276,Pickup,Wed,29.2584255,40.9765684,1
10277,Pickup,Wed,29.3749797,40.8764651,4
10278,Pickup,Wed,29.2761462,40.8800027,8
10279,Delivery,Wed,29.3251557,40.9374298,8
10280,Pickup,Wed,29.2351468,41.0328412,1
10281,Delivery,Wed,29.307054,40.822521,1
10282,Pickup,Wed,29.4667547,40.7970668,10
10283,Pickup,Wed,29.1009748,40.9862846,163
10284,Delivery,Tue,29.2870995,40.9379169,1
10285,Delivery,Tue,29.1424408,40.976569,1
10286,Delivery,Tue,29.1320694,40.9753763,1
10287,Delivery,Tue,29.3149667,40.8171826,1
10288,Delivery,Wed,29.4434279,40.7954832,4
10289,Delivery,Wed,29.3150113,40.8171418,1
10290,Delivery,Wed,29.1658549,40.9192794,1
10291,Delivery,Wed,29.1192118,41.0218012,1
10292,Delivery,Wed,29.2248281,40.8816357,1
10293,Delivery,Wed,29.0995842,40.9810759,1
10294,Delivery,Wed,29.0995842,40.9810759,3
10295,Delivery,Wed,29.142764,40.978379,1
10296,Delivery,Wed,29.4432531,40.7954624,3
10297,Pickup,Wed,29.3721384,40.8231958,1
10298,Delivery,Wed,29.4427155,40.7953552,1
10299,Delivery,Wed,29.4673205,40.7970635,240
10300,Delivery,Tue,29.5116778,40.7895943,1
10301,Delivery,Tue,29.1093258,40.9845771,1
10302,Delivery,Tue,29.4364407,40.7970504,1
10303,Delivery,Tue,29.1374286,40.9863849,1
10304,Delivery,Tue,29.309345,40.8378693,1
10305,Delivery,Tue,29.1330294,41.0003102,1
10306,Delivery,Tue,29.1399315,40.9991296,1
10307,Delivery,Tue,29.1519884,41.0110977,1
10308,Delivery,Tue,29.1332929,41.0011269,1
10309,Delivery,Tue,29.4364689,40.7970248,1
10310,Delivery,Wed,29.1382811,40.9305489,1
10311,Delivery,Wed,29.3251241,40.9374659,1
10312,Delivery,Wed,29.3251237,40.937462,1
10313,Delivery,Wed,29.403111,40.9891989,1
10314,Delivery,Thu,29.2398646,41.0514734,1
10315,Delivery,Thu,29.2386639,41.0571314,1
10316,Delivery,Thu,29.2145186,41.0258515,1
10317,Delivery,Thu,29.2184955,41.0271751,1
10318,Delivery,Thu,29.249294,41.0757876,2
10319,Delivery,Thu,29.1200095,40.9355741,1
10320,Delivery,Thu,29.1356291,40.9218247,1
10321,Delivery,Thu,29.1259503,40.9336283,1
10322,Delivery,Thu,29.1000641,40.9517683,1
10323,Delivery,Thu,29.105813,40.9471117,1
10324,Delivery,Thu,29.1156989,40.9414584,1
10325,Delivery,Thu,29.1568305,40.940327,1
10326,Delivery,Thu,29.1407543,40.9443985,1
10327,Delivery,Thu,29.1479332,40.9348313,1
10328,Delivery,Thu,29.1382624,40.9306508,20
10329,Delivery,Thu,29.1382539,40.9306214,1
10330,Delivery,Thu,29.156196,41.0331588,1
10331,Delivery,Thu,29.1510194,41.0217009,1
10332,Delivery,Thu,29.1502528,40.9592623,1
10333,Delivery,Thu,29.1640389,40.9529727,1
10334,Delivery,Thu,29.1572922,40.9479817,1
10335,Delivery,Thu,29.1257427,40.9678247,1
10336,Delivery,Thu,29.1382915,40.9305851,1
10337,Delivery,Thu,29.1741231,41.0213754,1
10338,Delivery,Thu,29.1382211,40.9305444,1
10339,Delivery,Thu,29.1382269,40.9305682,1
10340,Delivery,Thu,29.1382979,40.9305734,1
10341,Delivery,Thu,29.1382704,40.9306011,1
10342,Delivery,Thu,29.1383021,40.9305757,1
10343,Delivery,Thu,29.1224428,40.9312776,1
10344,Delivery,Thu,29.1424035,41.0141213,1
10345,Delivery,Thu,29.1481425,41.0038601,1
10346,Delivery,Thu,29.1362029,41.0088412,1
10347,Delivery,Thu,29.1383132,41.0076219,1
10348,Delivery,Thu,29.1276726,41.0262444,1
10349,Delivery,Thu,29.1276357,41.0262306,2
10350,Delivery,Thu,29.127664,41.0262467,14
10351,Delivery,Thu,29.1305023,40.9240315,2
10352,Delivery,Thu,29.1351593,40.9239155,1
10353,Delivery,Thu,29.1290307,40.9453515,1
10354,Delivery,Thu,29.1165593,40.9383765,1
10355,Pickup,Wed,29.3215309,40.9397138,1
10356,Delivery,Thu,29.125677,41.0137358,1
10357,Delivery,Thu,29.1259044,41.0131983,1
10358,Delivery,Thu,29.4400418,40.8038446,1
10359,Delivery,Thu,29.1410452,41.0057778,1
10360,Delivery,Thu,29.1394979,41.0095716,1
10361,Delivery,Thu,29.1495022,41.0009699,2
10362,Delivery,Thu,29.1448098,40.9977745,1
10363,Delivery,Thu,29.1364361,41.0086544,1
10364,Delivery,Thu,29.1275817,41.0262434,4
10365,Delivery,Thu,29.1276661,41.0262483,4
10366,Delivery,Thu,29.1276747,41.02624,3
10367,Delivery,Thu,29.3253171,40.9374374,1
10368,Delivery,Thu,29.3253827,40.9372973,1
10369,Delivery,Thu,29.3251859,40.9373823,7
10370,Delivery,Tue,29.2914719,40.865236,1
10371,Delivery,Tue,29.4433797,40.7955811,3
10372,Delivery,Tue,29.3251268,40.9373745,12
10373,Delivery,Tue,29.3716182,40.8210524,1
10374,Delivery,Tue,29.3252898,40.9374049,6
10375,Pickup,Wed,29.3028678,40.8505359,7
10376,Pickup,Wed,29.2730355,40.8636287,12
10377,Delivery,Wed,29.2477411,41.048163,1
10378,Pickup,Wed,29.4187197,40.8309915,1
10379,Pickup,Wed,29.2730067,40.86367,1
10380,Pickup,Wed,29.4668021,40.7971101,13
10381,Pickup,Wed,29.471292,40.8654598,1
10382,Pickup,Wed,29.1447562,41.0018654,112
10383,Delivery,Thu,29.1407949,40.9303946,1
10384,Delivery,Thu,29.1373688,40.9291074,1
10385,Delivery,Thu,29.1550631,40.9122748,4
10386,Delivery,Thu,29.1584294,40.9168473,1
10387,Delivery,Thu,29.4017923,40.8501455,1
10388,Delivery,Thu,29.2073365,40.9151248,7
10389,Delivery,Thu,29.1362455,40.9228024,2
10390,Delivery,Thu,29.4014498,40.8496793,1
10391,Delivery,Thu,29.1394447,40.9988064,1
10392,Delivery,Thu,29.1370868,41.0038,1
10393,Delivery,Thu,29.3215689,40.9398938,1
10394,Delivery,Thu,29.1894687,41.0106541,1
10395,Delivery,Thu,29.4400587,40.8038562,1
10396,Delivery,Thu,29.1280973,40.9883364,1
10397,Delivery,Thu,29.1387902,40.995111,1
10398,Delivery,Thu,29.1654857,40.9191255,1
10399,Delivery,Thu,29.3215646,40.9397234,1
10400,Delivery,Thu,29.3216102,40.93984,1
10401,Delivery,Thu,29.3216472,40.9398361,7
10402,Delivery,Thu,29.1107891,41.0285614,1
10403,Delivery,Thu,29.1106496,41.0284745,1
10404,Delivery,Thu,29.172679,41.0104145,2
10405,Delivery,Thu,29.1782941,40.9882805,1
10406,Delivery,Thu,29.1241541,41.0234447,1
10407,Delivery,Thu,29.1240834,41.0234455,1
10408,Delivery,Thu,29.3252075,40.9373791,10
10409,Delivery,Thu,29.3253142,40.9373581,1
10410,Delivery,Thu,29.3253009,40.9373676,1
10411,Delivery,Thu,29.3253159,40.9373788,1
10412,Delivery,Thu,29.3252696,40.9371742,3
10413,Delivery,Tue,29.4431707,40.7954863,5
10414,Delivery,Tue,29.4147216,40.7888818,1
10415,Delivery,Tue,29.4432854,40.7954601,2
10416,Delivery,Tue,29.3250829,40.9373333,20
10417,Delivery,Tue,29.3252306,40.937359,20
10418,Delivery,Tue,29.2279135,40.9168209,1
10419,Delivery,Tue,29.2416357,41.0324484,1
10420,Delivery,Tue,29.2337498,41.028339,1
10421,Delivery,Tue,29.232064,41.0357765,1
10422,Delivery,Tue,29.2295133,41.0319328,2
10423,Delivery,Tue,29.212167,41.0269286,1
10424,Delivery,Tue,29.269031,41.0425954,1
10425,Delivery,Tue,29.2249476,41.0326353,1
10426,Delivery,Wed,29.0894878,41.0248292,7
10427,Pickup,Wed,29.3927824,40.9042887,57
10428,Delivery,Tue,29.4356558,40.8366645,1
10429,Delivery,Tue,29.4433614,40.7955367,1
10430,Delivery,Tue,29.1243692,41.0233249,1
10431,Delivery,Tue,29.1240385,41.02351,2
10432,Delivery,Tue,29.4433372,40.7954778,1
10433,Delivery,Tue,29.4432465,40.7954423,3
10434,Delivery,Tue,29.4432474,40.7954483,2
10435,Delivery,Tue,29.442316,40.79523,1
10436,Delivery,Tue,29.1476149,41.0156139,1
10437,Delivery,Tue,29.4432518,40.7954399,3
10438,Delivery,Tue,29.2311354,41.034429,1
10439,Delivery,Tue,29.2344048,41.0289952,3
10440,Delivery,Tue,29.2191735,41.0262711,1
10441,Delivery,Tue,29.2175841,41.0299505,1
10442,Delivery,Wed,29.0938832,41.0254681,2
10443,Delivery,Wed,29.2872353,40.9372724,1
10444,Delivery,Wed,29.2831311,40.9582568,1
10445,Delivery,Wed,29.2823912,40.9412881,1
10446,Delivery,Wed,29.0953355,41.025701,1
10447,Delivery,Wed,29.1069403,41.0249127,1
10448,Delivery,Wed,29.1554868,41.0015894,1
10449,Delivery,Wed,29.1066954,41.0251814,1
10450,Delivery,Wed,29.200285,41.0060098,3
10451,Delivery,Wed,29.1572367,41.0365984,1
10452,Delivery,Wed,29.2366202,41.0185261,3
10453,Delivery,Wed,29.1939845,41.0065887,1
10454,Delivery,Wed,29.1951818,41.0049878,1
10455,Delivery,Wed,29.1472415,41.0160926,1
10456,Delivery,Wed,29.1735979,41.0362486,1
10457,Delivery,Wed,29.2262981,41.021771,1
10458,Delivery,Wed,29.192107,41.0105023,2
10459,Delivery,Wed,29.1210803,40.9929221,1
10460,Delivery,Wed,29.1731668,41.0319761,2
10461,Delivery,Wed,29.1869131,41.0319242,1
10462,Delivery,Wed,29.1657254,40.9192869,18
10463,Delivery,Wed,29.1926517,41.0185534,1
10464,Delivery,Thu,29.1276245,41.0262448,5
10465,Delivery,Thu,29.1347646,41.0148678,1
10466,Delivery,Thu,29.1217773,40.9448719,1
10467,Delivery,Thu,29.1254703,40.9503051,1
10468,Delivery,Thu,29.1207121,40.9441054,1
10469,Delivery,Thu,29.1265413,40.9516927,1
10470,Delivery,Thu,29.5049223,40.8026514,1
10471,Delivery,Thu,29.1583038,40.9222278,1
10472,Delivery,Thu,29.1445304,40.9224485,1
10473,Delivery,Thu,29.1517208,40.9113116,1
10474,Delivery,Thu,29.1403933,40.9146959,1
10475,Delivery,Thu,29.2819281,40.8587706,1
10476,Delivery,Thu,29.2860524,40.9060818,1
10477,Delivery,Thu,29.1355817,40.9221572,5
10478,Delivery,Thu,29.135583,40.9222044,2
10479,Delivery,Thu,29.2837607,40.8584879,1
10480,Delivery,Thu,29.3215339,40.939888,1
10481,Delivery,Wed,29.2647841,40.9677647,1
10482,Delivery,Wed,29.2734561,40.9527524,2
10483,Delivery,Wed,29.262086,40.9693947,1
10484,Delivery,Wed,29.094465,41.0254627,1
10485,Delivery,Wed,29.0935799,41.0253663,1
10486,Delivery,Wed,29.1067318,41.0252095,2
10487,Delivery,Thu,29.4405154,40.8389821,19
10488,Delivery,Thu,29.325261,40.9374388,2
10489,Delivery,Thu,29.321589,40.9397602,1
10490,Delivery,Thu,29.3251736,40.9373625,14
10491,Delivery,Thu,29.1125215,41.0346787,1
10492,Delivery,Thu,29.1125215,41.0346787,2
10493,Delivery,Thu,29.1727482,41.0109415,3
10494,Delivery,Thu,29.1298494,40.9805429,1
10495,Delivery,Thu,29.1241014,41.0233778,2
10496,Delivery,Thu,29.1240611,41.0234572,1
10497,Delivery,Thu,29.1242041,41.023378,4
10498,Delivery,Thu,29.1239899,41.0232874,6
10499,Delivery,Thu,29.2841881,40.9055346,1
10500,Delivery,Thu,29.3253671,40.9373691,1
10501,Delivery,Thu,29.3252043,40.9373268,2
10502,Delivery,Thu,29.3977591,40.8668109,1
10503,Delivery,Thu,29.3252302,40.9374444,4
10504,Delivery,Thu,29.3974346,40.8306276,142
10505,Delivery,Thu,29.3252348,40.9374272,1
10506,Delivery,Thu,29.3253693,40.9373894,13
10507,Delivery,Thu,29.1256296,40.9919678,1
10508,Delivery,Thu,29.1359994,40.985807,1
10509,Delivery,Thu,29.1250707,40.9897948,1
10510,Delivery,Thu,29.1351815,40.9831432,1
10511,Delivery,Thu,29.1146289,40.9825151,7
10512,Delivery,Thu,29.1360599,41.0100021,1
10513,Delivery,Thu,29.1426409,40.9969422,1
10514,Delivery,Thu,29.3621626,40.8449732,1
10515,Delivery,Thu,29.3622026,40.844946,1
10516,Delivery,Thu,29.4983832,40.7971858,1
10517,Delivery,Thu,29.4927182,40.7946489,1
10518,Delivery,Thu,29.1563443,41.0083381,1
10519,Delivery,Thu,29.1567123,40.9959669,1
10520,Delivery,Thu,29.1736616,41.0110938,1
10521,Delivery,Thu,29.4387993,40.8379781,15
10522,Delivery,Thu,29.4434059,40.795376,2
10523,Delivery,Wed,29.1066282,41.025203,1
10524,Delivery,Wed,29.1068615,41.0252133,3
10525,Delivery,Wed,29.3351747,40.9281941,41
10526,Delivery,Wed,29.2034025,41.0071475,2
10527,Delivery,Wed,29.2238224,41.0033963,1
10528,Delivery,Wed,29.2327159,41.0236229,1
10529,Delivery,Wed,29.1233552,41.0208746,2
10530,Delivery,Wed,29.1246972,41.0034357,1
10531,Delivery,Tue,29.2480557,41.0494927,1
10532,Delivery,Tue,29.2334388,41.033217,1
10533,Delivery,Wed,29.0894388,41.0248657,5
10534,Delivery,Wed,29.0894878,41.0248292,7
10535,Delivery,Wed,29.0894864,41.0249007,1
10536,Delivery,Wed,29.0871161,41.0246768,1
10537,Delivery,Wed,29.0898537,41.0251562,1
10538,Delivery,Wed,29.267236,40.9656194,1
10539,Delivery,Wed,29.2796404,40.9583475,1
10540,Delivery,Wed,29.2667272,40.9657515,2
10541,Delivery,Wed,29.106904,41.0253625,7
10542,Delivery,Wed,29.0894878,41.0248292,4
10543,Delivery,Wed,29.0894878,41.0248292,1
10544,Delivery,Wed,29.0904417,41.0252085,9
10545,Delivery,Wed,29.0871161,41.0246768,1
10546,Delivery,Wed,29.2603432,40.9589425,1
10547,Delivery,Wed,29.2823886,40.9412896,1
10548,Delivery,Wed,29.2863833,40.9369938,2
10549,Delivery,Wed,29.2606581,40.9556784,2
10550,Delivery,Wed,29.094461,41.0255112,1
10551,Delivery,Wed,29.1066274,41.0251745,9
10552,Delivery,Wed,29.1068628,41.0252044,10
10553,Delivery,Wed,29.1068809,41.0250954,1
10554,Delivery,Wed,29.139915,41.0101825,4
10555,Delivery,Wed,29.2050975,41.0128565,1
10556,Delivery,Wed,29.2306129,40.9843487,1
10557,Delivery,Wed,29.1826982,41.0317514,1
10558,Delivery,Wed,29.1778894,41.0330216,1
10559,Delivery,Wed,29.215939,41.0217919,1
10560,Delivery,Wed,29.1926971,41.0203607,1
10561,Delivery,Wed,29.276839,40.8956034,2
10562,Delivery,Wed,29.4142575,40.7898417,1
10563,Delivery,Wed,29.418901,40.7917878,1
10564,Delivery,Wed,29.3640718,40.8301252,1
10565,Delivery,Wed,29.2993578,40.8476739,1
10566,Delivery,Wed,29.1242748,41.0210132,2
10567,Delivery,Wed,29.2096847,41.0144784,1
10568,Delivery,Wed,29.1965507,40.8977879,1
10569,Delivery,Wed,29.3749322,40.8140824,1
10570,Pickup,Wed,29.3149924,40.8172604,9
10571,Delivery,Tue,29.2214491,41.024368,1
10572,Delivery,Tue,29.247073,41.0495281,1
10573,Delivery,Tue,29.2428841,41.0549912,1
10574,Delivery,Wed,29.0953355,41.025701,2
10575,Delivery,Wed,29.254538,40.9716855,1
10576,Delivery,Wed,29.2931911,40.951215,1
10577,Delivery,Wed,29.2798463,40.9613555,1
10578,Delivery,Wed,29.2775647,40.9511585,1
10579,Delivery,Wed,29.0954848,41.0254129,1
10580,Delivery,Wed,29.0953355,41.025701,1
10581,Delivery,Wed,29.1071378,41.0249197,1
10582,Delivery,Wed,29.1074608,41.0249774,1
10583,Delivery,Wed,29.1066338,41.0251543,1
10584,Delivery,Wed,29.343859,40.9201818,1
10585,Delivery,Wed,29.2164858,41.0087527,1
10586,Delivery,Wed,29.1820798,41.0428673,1
10587,Delivery,Wed,29.1760465,41.0492303,1
10588,Delivery,Wed,29.1853894,41.0438884,1
10589,Delivery,Wed,29.2227954,41.0220266,1
10590,Delivery,Wed,29.2163722,41.0081499,1
10591,Delivery,Wed,29.1382832,41.0149936,1
10592,Delivery,Wed,29.2221042,41.0195032,1
10593,Delivery,Wed,29.1903053,41.0324227,1
10594,Delivery,Wed,29.1922129,41.0192353,1
10595,Delivery,Wed,29.1715981,41.0311415,2
10596,Delivery,Wed,29.1932282,41.0149373,1
10597,Delivery,Wed,29.1953379,41.0199981,1
10598,Delivery,Wed,29.4229887,40.7961261,1
10599,Delivery,Wed,29.4233375,40.7939911,1
10600,Delivery,Wed,29.4134696,40.792679,1
10601,Delivery,Wed,29.420393,40.7889887,1
10602,Delivery,Wed,29.2992747,40.8475089,1
10603,Delivery,Wed,29.2992838,40.8475607,1
10604,Delivery,Wed,29.2994698,40.84915,1
10605,Delivery,Wed,29.1888848,40.8890306,1
10606,Delivery,Wed,29.2077637,41.0116961,1
10607,Delivery,Wed,29.2237671,41.0087972,1
10608,Delivery,Wed,29.213706,41.0098978,2
10609,Delivery,Wed,29.1885786,40.9004666,1
10610,Delivery,Wed,29.1985312,40.8972145,1
10611,Delivery,Wed,29.4012088,40.802965,1
10612,Delivery,Wed,29.4038649,40.7913336,1
10613,Delivery,Wed,29.1697589,40.9037816,1
10614,Delivery,Wed,29.1885668,41.0148311,2
10615,Delivery,Wed,29.1846629,41.0194188,1
10616,Delivery,Wed,29.2164928,40.9074475,1
10617,Delivery,Wed,29.2122412,40.9216816,1
10618,Delivery,Wed,29.1923189,40.915001,1
10619,Delivery,Wed,29.1992536,40.9176395,1
10620,Delivery,Wed,29.2176853,40.9068823,1
10621,Delivery,Wed,29.1968443,40.9175441,1
10622,Delivery,Wed,29.2115246,40.9273145,1
10623,Delivery,Wed,29.1828536,40.9209429,1
10624,Delivery,Wed,29.1871912,40.9146761,1
10625,Delivery,Wed,29.2567003,40.9127096,1
10626,Delivery,Wed,29.1868976,40.9051298,1
10627,Delivery,Wed,29.1647299,40.9023817,1
10628,Delivery,Wed,29.2576204,40.9050428,1
10629,Pickup,Wed,29.3983508,40.8447088,1
10630,Pickup,Wed,29.3758053,40.8995295,2
10631,Pickup,Wed,29.3214757,40.9399165,1
10632,Pickup,Wed,29.1701895,40.9891628,2
10633,Pickup,Wed,29.3150256,40.8172569,1
10634,Pickup,Wed,29.2729963,40.8635303,21
10635,Pickup,Wed,29.3756668,40.9012765,10
10636,Pickup,Wed,29.3734721,40.8759866,1
10637,Pickup,Wed,29.252309,40.9685449,42
10638,Delivery,Wed,29.2203566,41.0047521,1
10639,Delivery,Wed,29.2200236,41.0063699,1
10640,Delivery,Wed,29.1742302,41.0354805,1
10641,Delivery,Wed,29.227422,41.024888,1
10642,Delivery,Wed,29.1959346,40.999891,1
10643,Delivery,Wed,29.1978381,41.0136987,1
10644,Delivery,Wed,29.2216142,41.0217171,1
10645,Delivery,Wed,29.175519,41.0385384,1
10646,Delivery,Wed,29.1312498,40.9909852,1
10647,Delivery,Wed,29.1773425,41.0278948,1
10648,Delivery,Wed,29.178944,41.024912,1
10649,Delivery,Wed,29.1827499,41.0317947,1
10650,Delivery,Wed,29.1764708,41.0258027,1
10651,Delivery,Wed,29.2626673,40.8931041,3
10652,Delivery,Wed,29.4311438,40.8004951,1
10653,Delivery,Wed,29.4252155,40.7885286,1
10654,Delivery,Wed,29.4364452,40.7970592,1
10655,Delivery,Wed,29.4232433,40.7960283,1
10656,Delivery,Wed,29.1866111,40.888908,5
10657,Delivery,Wed,29.3579537,40.8283924,1
10658,Delivery,Wed,29.2157729,41.0098215,1
10659,Delivery,Wed,29.2139069,41.0135223,1
10660,Delivery,Wed,29.1878035,40.8966781,1
10661,Delivery,Wed,29.1801014,40.897044,1
10662,Delivery,Wed,29.1748075,40.9114841,1
10663,Delivery,Wed,29.4332153,40.7996338,1
10664,Delivery,Wed,29.4058634,40.7915674,1
10665,Delivery,Wed,29.4039069,40.7913649,1
10666,Delivery,Wed,29.1769441,40.9069526,1
10667,Delivery,Wed,29.1760159,40.9019946,1
10668,Delivery,Wed,29.4701644,40.8054468,1
