StopNum,Type,Day,Longitude,Latitude,NumOfPackages,cluster_id
968,Delivery,Mon,29.2184509,40.9763963,1.0,32
969,Delivery,Mon,29.2264823,40.9835709,1.0,32
970,Delivery,Mon,29.2354459,41.0258405,1.0,7
971,Delivery,Mon,29.1929478,41.0260298,1.0,21
972,Delivery,Mon,29.4432136,40.7955243,1.0,11
973,Delivery,Mon,29.4431974,40.7955122,1.0,11
974,Pickup,Mon,29.3263795,40.9362181,78.0,30
975,Delivery,Mon,29.2877298,40.863598,1.0,15
976,Delivery,Mon,29.3974346,40.8308442,129.0,1
977,Delivery,Mon,29.3044192,40.8703279,1.0,35
978,Pickup,Mon,29.1327511,40.9823828,43.0,4
979,Delivery,Mon,29.2149003,41.0092538,5.0,17
980,Pickup,Mon,29.3252232,40.9372847,1.0,30
981,Delivery,Mon,29.1786847,41.0151009,11.0,14
982,Delivery,Mon,29.2073899,40.8845238,1.0,31
983,Delivery,Mon,29.1207751,40.9530172,173.0,37
984,Delivery,Mon,29.1514197,41.0014601,1.0,22
985,Delivery,Mon,29.2325417,40.8815931,1.0,19
986,Delivery,Mon,29.3661748,40.853253,1.0,38
987,Delivery,Mon,29.3216888,40.9399673,1.0,30
988,Delivery,Mon,29.4389095,40.8580933,1.0,39
989,Delivery,Mon,29.3255075,40.8743754,1.0,35
990,Delivery,Mon,29.3256894,40.8743869,1.0,35
991,Delivery,Mon,29.3214777,40.9398371,1.0,2
992,Delivery,Mon,29.3215418,40.9398651,3.0,30
993,Delivery,Mon,29.4434198,40.7954304,5.0,11
994,Delivery,Mon,29.3119475,40.8779992,1.0,35
995,Delivery,Mon,29.317877,40.8820824,3.0,35
996,Delivery,Mon,29.3232205,40.9144856,1.0,28
997,Delivery,Mon,29.2312078,40.8789113,1.0,19
998,Delivery,Mon,29.2836566,40.8647016,1.0,15
999,Pickup,Mon,29.1520137,40.9244395,1.0,10
1000,Delivery,Mon,29.2863484,40.9065877,1.0,26
1001,Delivery,Mon,29.2880447,40.9097482,1.0,26
1002,Pickup,Mon,29.1129777,40.9901768,1.0,5
1003,Delivery,Mon,29.2928912,40.857194,1.0,35
1004,Delivery,Mon,29.3799401,40.8676434,1.0,25
1005,Delivery,Mon,29.5499507,40.836323,1.0,27
1006,Delivery,Mon,29.1015221,40.9903101,1.0,36
1007,Pickup,Mon,29.3149622,40.8172109,1.0,6
1008,Delivery,Mon,29.2146955,40.893965,1.0,31
1009,Delivery,Mon,29.2203219,40.8953554,1.0,31
1010,Delivery,Mon,29.2095281,40.8948523,1.0,31
1011,Delivery,Mon,29.5737029,40.8478032,1.0,27
1012,Delivery,Mon,29.1889404,40.905059,1.0,29
1013,Pickup,Mon,29.1204788,40.9529555,87.0,37
1014,Delivery,Mon,29.2264361,41.0302893,2.0,7
1015,Delivery,Mon,29.1848379,41.0159276,5.0,14
1016,Delivery,Mon,29.2286813,41.0300293,1.0,7
1017,Delivery,Mon,29.2309272,41.0335329,1.0,7
1018,Delivery,Mon,29.191513,41.0174798,1.0,21
1019,Delivery,Mon,29.4358105,40.7992613,1.0,11
1020,Delivery,Mon,29.1583233,40.9925668,1.0,33
1021,Delivery,Mon,29.272947,40.86367,1.0,15
1022,Delivery,Mon,29.2729535,40.8636682,1.0,15
1023,Delivery,Mon,29.4357946,40.7992092,1.0,11
1024,Delivery,Mon,29.1464511,40.9263429,4.0,10
1025,Delivery,Mon,29.1472975,40.9268395,10.0,10
1026,Delivery,Mon,29.1438651,40.9273705,2.0,20
1027,Delivery,Mon,29.1439636,40.9265951,5.0,20
1028,Delivery,Mon,29.0976034,41.0010177,1.0,36
1029,Delivery,Mon,29.1012242,40.9906908,1.0,36
1030,Delivery,Mon,29.0825049,40.9951553,1.0,36
1031,Delivery,Mon,29.1010688,40.9881688,1.0,36
1032,Delivery,Mon,29.0743079,41.0033744,1.0,36
1033,Delivery,Mon,29.1021313,40.9801253,1.0,24
1034,Delivery,Mon,29.1022424,40.9801375,2.0,24
1035,Delivery,Mon,29.1058283,40.9674527,1.0,24
1036,Delivery,Mon,29.1030382,40.9801218,1.0,24
1037,Delivery,Mon,29.1029986,40.9801906,1.0,24
1038,Delivery,Mon,29.1083982,40.9776671,5.0,24
1039,Delivery,Mon,29.1068091,40.9772702,3.0,24
1040,Delivery,Mon,29.1155459,40.9713845,1.0,5
1041,Delivery,Mon,29.1098842,40.9622535,3.0,5
1042,Delivery,Mon,29.1039621,40.9715786,1.0,24
1043,Delivery,Mon,29.1554588,41.0023185,3.0,22
1044,Delivery,Mon,29.1562942,41.0024486,1.0,22
1045,Delivery,Mon,29.1597356,41.0083193,1.0,33
1046,Delivery,Mon,29.4358203,40.7991703,1.0,11
1047,Delivery,Mon,29.4139147,40.8399087,17.0,1
1048,Delivery,Mon,29.134452,40.9228363,1.0,20
1049,Delivery,Mon,29.1341769,40.9229498,2.0,20
1050,Delivery,Mon,29.4357336,40.7992716,1.0,11
1051,Delivery,Mon,29.4358002,40.799138,1.0,11
1052,Delivery,Mon,29.1892669,41.0038019,1.0,16
1053,Delivery,Mon,29.387693,40.8673804,53.0,18
1054,Pickup,Mon,29.1560578,41.0013702,26.0,22
1055,Pickup,Mon,29.3929217,40.9041927,58.0,3
1056,Pickup,Mon,29.4431538,40.7950359,91.0,11
1057,Delivery,Mon,29.3215503,40.9398548,2.0,30
1058,Delivery,Mon,29.4406416,40.839019,17.0,39
1059,Delivery,Mon,29.2074486,40.885052,2.0,31
1060,Delivery,Mon,29.3149194,40.8171624,1.0,6
1061,Delivery,Mon,29.3149178,40.8171651,1.0,6
1062,Delivery,Mon,29.1784955,41.0147094,24.0,14
1063,Delivery,Mon,29.2357597,41.041705,1.0,7
1064,Delivery,Mon,29.2390524,41.0334857,1.0,7
1065,Delivery,Mon,29.2270702,41.0305445,1.0,7
1066,Delivery,Mon,29.2284977,41.0299857,2.0,7
1067,Delivery,Mon,29.2574748,41.0422493,1.0,7
1068,Delivery,Mon,29.2345184,41.0532991,1.0,7
1069,Delivery,Mon,29.2729563,40.863667,1.0,15
1070,Delivery,Mon,29.2729587,40.8636656,1.0,15
1071,Delivery,Mon,29.142974,40.9275752,2.0,20
1072,Delivery,Mon,29.147938,40.9271829,15.0,10
1073,Delivery,Mon,29.0916932,41.0066783,1.0,36
1074,Delivery,Mon,29.0950364,40.9914443,1.0,36
1075,Delivery,Mon,29.0965791,41.0053436,1.0,36
1076,Delivery,Mon,29.0921246,40.9918398,1.0,36
1077,Delivery,Mon,29.0766132,41.0013852,1.0,36
1078,Delivery,Mon,29.096851,40.9887491,1.0,36
1079,Delivery,Mon,29.0800558,41.0018141,1.0,36
1080,Delivery,Mon,29.2549223,40.9696802,1.0,13
1081,Delivery,Mon,29.2550131,40.9696687,3.0,13
1082,Delivery,Mon,29.1061862,40.9784655,1.0,24
1083,Delivery,Mon,29.1029151,40.9800415,1.0,24
1084,Delivery,Mon,29.1030521,40.9801769,1.0,24
1085,Delivery,Mon,29.1029893,40.9801275,1.0,24
1086,Delivery,Mon,29.1066061,40.9771951,1.0,24
1087,Delivery,Mon,29.1067502,40.9768688,16.0,24
1088,Delivery,Mon,29.108917,40.9623989,1.0,5
1089,Delivery,Mon,29.110032,40.9624948,1.0,5
1090,Delivery,Mon,29.1084193,40.9627139,1.0,5
1091,Delivery,Mon,29.1079826,40.9671133,1.0,9
1092,Delivery,Mon,29.1535937,41.0098524,1.0,22
1093,Delivery,Mon,29.1552846,41.0207008,1.0,33
1094,Delivery,Mon,29.1368619,41.0252283,1.0,33
1095,Delivery,Mon,29.1340632,40.9232254,1.0,20
1096,Delivery,Mon,29.1242762,40.9261873,2.0,38
1097,Delivery,Mon,29.4455357,40.8667057,1.0,39
1098,Delivery,Mon,29.4356934,40.7992687,1.0,11
1099,Pickup,Mon,29.1733979,41.0318451,4.0,14
1100,Delivery,Mon,29.3471548,40.9205109,20.0,3
1101,Delivery,Mon,29.4364332,40.8330407,1.0,39
1102,Delivery,Mon,29.1082109,40.9969823,1.0,27
1103,Delivery,Mon,29.1019769,40.9936605,1.0,36
1104,Delivery,Mon,29.1008904,40.9975769,1.0,36
1105,Delivery,Mon,29.1591118,40.9810098,1.0,33
1106,Delivery,Mon,29.1443157,40.9869571,1.0,4
1107,Delivery,Mon,29.0964904,40.9992804,1.0,36
1108,Delivery,Mon,29.0989315,41.0000055,1.0,36
1109,Delivery,Mon,29.1038159,40.9946846,1.0,36
1110,Delivery,Mon,29.1312595,41.0080355,1.0,33
1111,Delivery,Mon,29.4322172,40.8009432,1.0,9
1112,Delivery,Mon,29.359074,40.8298895,1.0,38
1113,Pickup,Mon,29.0985303,40.9806811,16.0,24
1114,Delivery,Mon,29.4399832,40.8062283,1.0,9
1115,Delivery,Mon,29.2533991,40.9745893,1.0,13
1116,Pickup,Mon,29.1215165,41.0265731,74.0,27
1117,Delivery,Mon,29.1053199,40.990201,1.0,0
1118,Delivery,Mon,29.1019605,40.9936839,1.0,36
1119,Delivery,Mon,29.1079955,40.996534,1.0,32
1120,Delivery,Mon,29.1431932,40.987121,1.0,4
1121,Delivery,Mon,29.1453484,40.9854675,1.0,4
1122,Delivery,Mon,29.1008348,40.9990144,3.0,36
1123,Delivery,Mon,29.1658749,40.9182519,1.0,10
1124,Delivery,Mon,29.1593458,40.9216403,5.0,10
1125,Delivery,Mon,29.2213839,41.0234996,1.0,7
1126,Delivery,Mon,29.3589588,40.8387382,1.0,38
1127,Pickup,Mon,29.2408422,40.999962,1.0,17
1128,Pickup,Mon,29.3253234,40.9373351,1.0,30
1129,Delivery,Mon,29.3081669,40.8703866,1.0,35
1130,Delivery,Mon,29.1766319,40.9036889,1.0,29
1131,Pickup,Mon,29.4127464,40.8614564,1.0,1
1132,Pickup,Mon,29.1637184,40.9082319,19.0,10
1133,Delivery,Mon,29.5727768,40.8368873,1.0,27
1134,Delivery,Mon,29.5727768,40.8368873,1.0,27
1135,Pickup,Mon,29.165244,40.9192409,344.0,10
1136,Delivery,Mon,29.4152467,40.7977734,1.0,34
1137,Delivery,Mon,29.1633745,40.9054391,1.0,10
1138,Pickup,Mon,29.1541236,41.0038178,82.0,22
1139,Delivery,Mon,29.1056909,40.990018,1.0,35
1140,Delivery,Mon,29.1057472,40.9900648,1.0,0
1141,Delivery,Mon,29.1067008,40.9929989,1.0,36
1142,Delivery,Mon,29.1431954,40.9871212,1.0,4
1143,Delivery,Mon,29.1008202,40.9989945,1.0,36
1144,Delivery,Mon,29.0989341,41.0000032,1.0,36
1145,Delivery,Mon,29.1593534,40.9216363,2.0,10
1146,Delivery,Mon,29.353057,40.8306892,1.0,38
1147,Delivery,Mon,29.4403001,40.832067,1.0,39
1148,Delivery,Mon,29.435822,40.8404362,3.0,39
1149,Pickup,Mon,29.0808204,41.0026309,2.0,36
1150,Pickup,Mon,29.3253112,40.9373407,13.0,30
1151,Delivery,Mon,29.314955,40.8171538,1.0,6
1152,Pickup,Mon,29.2193625,40.8969798,1.0,31
1153,Pickup,Mon,29.3078967,40.826713,1.0,37
1154,Delivery,Mon,29.0989512,41.0000045,1.0,36
1155,Pickup,Mon,29.1403516,41.0004097,554.0,22
1156,Delivery,Mon,29.1795801,40.9091079,1.0,29
1157,Pickup,Mon,29.1780954,40.9965843,1.0,16
1158,Pickup,Mon,29.4667783,40.797066,4.0,28
1159,Delivery,Mon,29.3759525,40.8584439,45.0,38
1160,Pickup,Mon,29.2417827,41.0076691,2.0,17
1161,Pickup,Mon,29.3609265,40.8951316,2.0,25
1162,Pickup,Mon,29.3929801,40.9041963,59.0,3
1163,Delivery,Mon,29.1241529,41.0234263,3.0,27
1164,Delivery,Mon,29.1240667,41.0234842,8.0,27
1165,Delivery,Mon,29.1020393,40.9987611,1.0,36
1166,Delivery,Mon,29.1009064,40.9975413,1.0,36
1167,Delivery,Mon,29.1092435,40.994808,1.0,12
1168,Delivery,Mon,29.1516466,40.9787177,2.0,32
1169,Delivery,Mon,29.1792514,40.896487,1.0,29
1170,Delivery,Mon,29.1822511,40.8996252,2.0,29
1171,Delivery,Mon,29.2625068,40.9697979,1.0,13
1172,Delivery,Mon,29.427498,40.7972335,1.0,28
1173,Delivery,Mon,29.4229401,40.8327621,2.0,1
1174,Pickup,Mon,29.0820688,41.0055524,1.0,36
1175,Pickup,Mon,29.3929511,40.9041707,74.0,18
1176,Delivery,Mon,29.2727989,41.0414146,1.0,7
1177,Delivery,Mon,29.2291905,41.0281236,1.0,7
1178,Delivery,Mon,29.2644251,41.0350222,2.0,7
1179,Delivery,Mon,29.2549818,40.969656,6.0,13
1180,Delivery,Mon,29.2729403,40.8636723,2.0,15
1181,Delivery,Mon,29.272958,40.8636711,1.0,15
1182,Delivery,Mon,29.272952,40.8636659,14.0,15
1183,Pickup,Mon,29.2424605,40.9806039,3.0,32
1184,Delivery,Mon,29.3214846,40.9398256,2.0,30
1185,Delivery,Mon,29.3215187,40.9398671,9.0,30
1186,Delivery,Mon,29.2353675,40.8770549,1.0,19
1187,Delivery,Mon,29.432567,40.8497407,3.0,39
1188,Delivery,Mon,29.4200912,40.7885818,1.0,34
1189,Delivery,Mon,29.4200055,40.7885712,1.0,34
1190,Delivery,Mon,29.1327951,40.9783057,1.0,4
1191,Delivery,Mon,29.1436829,40.9769344,1.0,0
1192,Delivery,Mon,29.1445287,40.975689,1.0,32
1193,Delivery,Mon,29.291328,40.8732776,14.0,15
1194,Delivery,Mon,29.3252488,40.9373702,1.0,30
1195,Delivery,Mon,29.3253162,40.9373848,2.0,30
1196,Delivery,Mon,29.3345021,40.8740667,1.0,35
1197,Pickup,Mon,29.0757737,41.001817,14.0,36
1198,Delivery,Mon,29.4358124,40.79921,1.0,11
1199,Delivery,Mon,29.4358323,40.7992135,1.0,11
1200,Delivery,Mon,29.1368758,40.9846709,27.0,4
1201,Delivery,Mon,29.0830132,41.0037441,1.0,36
1202,Delivery,Mon,29.0759778,41.0017137,1.0,36
1203,Delivery,Mon,29.081423,40.9959637,1.0,36
1204,Delivery,Mon,29.0841315,40.9931487,1.0,36
1205,Delivery,Mon,29.1087555,40.9622298,1.0,5
1206,Delivery,Mon,29.1119951,40.962922,1.0,5
1207,Delivery,Mon,29.1066051,40.9794029,1.0,24
1208,Delivery,Mon,29.1205644,40.9772391,1.0,4
1209,Delivery,Mon,29.1126823,40.9687076,1.0,5
1210,Delivery,Mon,29.1067843,40.976815,2.0,24
1211,Delivery,Mon,29.1100082,40.9628319,1.0,5
1212,Delivery,Mon,29.1154652,40.9711265,9.0,5
1213,Delivery,Mon,29.1706633,41.0297408,1.0,14
1214,Delivery,Mon,29.1308442,41.022331,2.0,8
1215,Delivery,Mon,29.1624972,41.017652,2.0,14
1216,Delivery,Mon,29.2549569,40.9696837,3.0,13
1217,Delivery,Mon,29.1230038,40.9271831,4.0,38
1218,Delivery,Mon,29.1269345,40.931812,31.0,9
1219,Delivery,Mon,29.4358213,40.799241,1.0,11
1220,Delivery,Mon,29.435702,40.7992384,1.0,11
1221,Delivery,Mon,29.255035,40.9696882,6.0,13
1222,Delivery,Mon,29.4455101,40.8667161,1.0,39
1223,Delivery,Mon,29.4357168,40.7992458,1.0,11
1224,Delivery,Mon,29.4356659,40.7992677,1.0,11
1225,Delivery,Mon,29.2789663,40.8181598,2.0,37
1226,Delivery,Mon,29.4357313,40.7992806,1.0,11
1227,Delivery,Mon,29.1898061,40.9994717,1.0,16
1228,Delivery,Mon,29.1899692,40.9952705,1.0,16
1229,Delivery,Mon,29.3155848,40.823072,1.0,37
1230,Delivery,Mon,29.1646312,40.9080257,1.0,10
1231,Delivery,Mon,29.1254342,41.0258735,1.0,8
1232,Pickup,Mon,29.4668183,40.7970826,47.0,28
1233,Pickup,Mon,29.3150734,40.8171961,2.0,6
1234,Pickup,Mon,29.5744201,40.8382155,5.0,27
1235,Delivery,Mon,29.2613616,40.9691935,4.0,13
1236,Delivery,Mon,29.3000243,40.8501196,1.0,35
1237,Delivery,Mon,29.4109244,40.8758485,1.0,18
1238,Delivery,Mon,29.4404672,40.8390054,8.0,39
1239,Delivery,Mon,29.4433538,40.7953646,3.0,11
1240,Delivery,Mon,29.5237388,40.7836526,1.0,8
1241,Delivery,Mon,29.1207723,40.9530164,17.0,37
1242,Delivery,Mon,29.5271356,40.8036409,1.0,8
1243,Delivery,Mon,29.3238085,40.8870585,1.0,35
1244,Delivery,Mon,29.3150237,40.8171855,1.0,6
1245,Delivery,Mon,29.2312772,40.8787808,1.0,19
1246,Delivery,Mon,29.2888065,40.9099295,1.0,26
1247,Delivery,Mon,29.3035187,40.9120376,1.0,26
1248,Delivery,Mon,29.4406954,40.8389816,2.0,39
1249,Pickup,Mon,29.266862,40.9659,2.0,13
1250,Delivery,Mon,29.4340334,40.7970502,1.0,11
1251,Pickup,Mon,29.3239016,40.9376501,4.0,30
1252,Delivery,Mon,29.4139587,40.859658,1.0,1
1253,Pickup,Mon,29.3149796,40.8172437,5.0,6
1254,Delivery,Mon,29.0988069,40.980615,2.0,24
1255,Delivery,Mon,29.0988069,40.980615,1.0,24
1256,Delivery,Mon,29.2928622,40.8221468,1.0,37
1257,Delivery,Mon,29.3214756,40.9398377,2.0,33
1258,Delivery,Mon,29.231985,40.8796122,1.0,19
1259,Delivery,Mon,29.2902135,40.8570435,1.0,15
1260,Delivery,Mon,29.4285895,40.8502797,6.0,39
1261,Delivery,Mon,29.410981,40.8758135,1.0,18
1262,Delivery,Mon,29.1333215,40.978653,1.0,4
1263,Delivery,Mon,29.1514449,40.9733466,1.0,32
1264,Delivery,Mon,29.3006536,40.8750157,4.0,35
1265,Delivery,Mon,29.3253386,40.9373727,1.0,30
1266,Delivery,Mon,29.3252336,40.9373343,2.0,30
1267,Delivery,Mon,29.3251918,40.9373899,2.0,30
1268,Delivery,Mon,29.3642811,40.8837869,1.0,25
1269,Delivery,Mon,29.1627175,40.9031106,2.0,10
1270,Delivery,Mon,29.4355097,40.7979242,1.0,11
1271,Delivery,Mon,29.1068786,41.0026675,1.0,36
1272,Delivery,Mon,29.5727307,40.849083,1.0,27
1273,Pickup,Mon,29.1655693,40.9198105,275.0,10
1274,Pickup,Mon,29.222077,40.8977722,3.0,31
1275,Delivery,Mon,29.1983953,40.9120996,1.0,29
1276,Delivery,Mon,29.1983977,40.9121082,1.0,29
1277,Pickup,Mon,29.1053398,41.0099952,7.0,36
1278,Pickup,Mon,29.4110633,40.8760716,25.0,18
1279,Delivery,Mon,29.390055,40.7779181,3.0,34
1280,Pickup,Mon,29.427459,40.8006366,1.0,28
1281,Delivery,Mon,29.1543719,41.0024228,1.0,22
1282,Delivery,Mon,29.1469187,40.9965174,4.0,22
1283,Pickup,Mon,29.392051,40.8770253,29.0,18
1284,Delivery,Mon,29.2343397,40.9931468,2.0,17
1285,Delivery,Mon,29.1097659,41.0003733,1.0,8
1286,Pickup,Mon,29.109811,41.0238198,16.0,23
1287,Delivery,Mon,29.0999566,40.9989521,1.0,36
1288,Delivery,Mon,29.0997948,40.999516,1.0,36
1289,Delivery,Mon,29.1073844,40.9984457,3.0,36
1290,Delivery,Mon,29.1110772,40.995637,1.0,38
1291,Delivery,Mon,29.096455,40.9992584,1.0,36
1292,Delivery,Mon,29.0965281,40.999297,1.0,36
1293,Delivery,Mon,29.1037134,40.9913819,1.0,36
1294,Delivery,Mon,29.1022578,40.9985978,1.0,36
1295,Delivery,Mon,29.3528989,40.8306437,1.0,38
1296,Pickup,Mon,29.3252637,40.9373427,5.0,30
1297,Pickup,Mon,29.1403179,41.0004768,12.0,22
1298,Pickup,Mon,29.4667478,40.7971091,63.0,28
1299,Pickup,Mon,29.1762136,40.9991429,1.0,16
1300,Pickup,Mon,29.3150705,40.8172035,3.0,6
1301,Pickup,Mon,29.3150416,40.8171598,11.0,6
1302,Pickup,Mon,29.0861531,40.9891321,171.0,36
1303,Delivery,Mon,29.3252953,40.9373569,2.0,30
1304,Pickup,Mon,29.1621944,41.0207563,1.0,14
1305,Delivery,Mon,29.4330299,40.7981006,1.0,9
1306,Delivery,Mon,29.4281312,40.7967391,1.0,28
1307,Pickup,Mon,29.1382897,40.9305837,1.0,20
1308,Delivery,Mon,29.1121281,41.0003705,1.0,1
1309,Delivery,Mon,29.1097433,41.0003884,1.0,13
1310,Pickup,Mon,29.1254342,41.0258735,2.0,8
1311,Pickup,Mon,29.1149378,40.9661776,4.0,5
1312,Pickup,Mon,29.1207882,40.9940659,32.0,4
1313,Pickup,Mon,29.3662578,40.8898022,71.0,25
1314,Pickup,Mon,29.3252486,40.9373412,1.0,30
1315,Delivery,Mon,29.2073899,40.8845238,1.0,31
1316,Pickup,Mon,29.1004248,40.9842281,5.0,24
1317,Pickup,Mon,29.1000356,40.9989879,3.0,36
1318,Delivery,Mon,29.3402567,40.8682038,1.0,35
1319,Delivery,Mon,29.1983986,40.9120936,1.0,29
1320,Pickup,Mon,29.1772024,40.9970533,15.0,16
1321,Pickup,Mon,29.0985895,40.9805564,7.0,24
1322,Pickup,Mon,29.1768257,40.9967881,19.0,16
1323,Delivery,Mon,29.1336979,40.939087,1.0,9
1324,Delivery,Mon,29.166668,40.9185954,1.0,10
1325,Pickup,Mon,29.1510734,40.9142815,4.0,10
1326,Delivery,Mon,29.401093,40.8869524,1.0,18
1327,Pickup,Mon,29.1607175,41.0168174,1.0,14
1328,Delivery,Mon,29.1186368,41.0274895,1.0,23
1329,Delivery,Mon,29.1330862,40.9832512,1.0,4
1330,Delivery,Mon,29.1010233,40.9813631,1.0,24
1331,Delivery,Mon,29.1010587,40.98138,1.0,24
1332,Delivery,Mon,29.1549843,40.9124094,1.0,10
1333,Delivery,Mon,29.1570307,40.9125809,1.0,10
1334,Delivery,Mon,29.4680098,40.8069009,7.0,28
1335,Delivery,Mon,29.1254342,41.0258735,4.0,8
1336,Pickup,Mon,29.157217,41.0034688,5.0,22
1337,Delivery,Mon,29.3774563,40.8812448,1.0,25
1338,Pickup,Mon,29.1403301,41.0004063,81.0,22
1339,Delivery,Mon,29.4320241,40.8009601,1.0,9
1340,Pickup,Mon,29.4068489,40.8836884,162.0,18
1341,Delivery,Mon,29.266486,40.8840312,1.0,15
1342,Pickup,Mon,29.1789172,41.0014361,5.0,16
1343,Pickup,Mon,29.4235997,40.797537,2.0,28
1344,Delivery,Mon,29.1473781,40.999766,1.0,22
1345,Delivery,Mon,29.1454428,40.9981846,1.0,22
1346,Pickup,Mon,29.1254792,40.9955081,2.0,4
1347,Pickup,Mon,29.0965695,40.9993103,3.0,36
1348,Delivery,Mon,29.226179,40.8775932,1.0,19
1349,Delivery,Mon,29.2789664,40.9852919,3.0,13
1350,Delivery,Mon,29.3149146,40.8171733,1.0,6
1351,Delivery,Mon,29.2075587,40.8844399,1.0,31
1352,Pickup,Mon,29.117673,40.979103,3.0,5
1353,Delivery,Mon,29.5727768,40.8368873,1.0,27
1354,Pickup,Mon,29.4152064,40.8625588,1.0,1
1355,Pickup,Mon,29.3078831,40.8266689,1.0,37
1356,Pickup,Mon,29.1346593,40.9356191,16.0,20
1357,Pickup,Mon,29.1677907,40.9979255,34.0,16
1358,Delivery,Mon,29.1944738,41.0023043,33.0,16
1359,Pickup,Mon,29.177368,40.9970597,45.0,16
1360,Pickup,Mon,29.1324537,40.9493497,4.0,3
1361,Delivery,Mon,29.4404844,40.8390867,16.0,39
1362,Pickup,Mon,29.1382704,40.9305586,1.0,20
1363,Pickup,Mon,29.1382779,40.9305913,2.0,20
1364,Delivery,Mon,29.2741118,40.9665388,5.0,13
1365,Delivery,Mon,29.2317949,40.8773913,1.0,19
1366,Delivery,Mon,29.231847,40.8772522,1.0,19
1367,Delivery,Mon,29.4109142,40.8758309,1.0,18
1368,Delivery,Mon,29.4109251,40.8758368,1.0,18
1369,Delivery,Mon,29.410878,40.8758535,2.0,18
1370,Delivery,Mon,29.410918,40.875846,1.0,18
1371,Delivery,Mon,29.4434693,40.7953739,2.0,11
1372,Delivery,Mon,29.4109188,40.8758352,1.0,18
1373,Delivery,Mon,29.5247723,40.8007398,1.0,8
1374,Delivery,Mon,29.4391282,40.8377589,6.0,39
1375,Delivery,Mon,29.2516897,40.8955927,1.0,12
1376,Delivery,Mon,29.2984511,40.9128433,1.0,26
1377,Delivery,Mon,29.2992752,40.9181147,1.0,26
1378,Delivery,Mon,29.443523,40.7954171,4.0,11
1379,Delivery,Mon,29.4432579,40.7955137,3.0,11
1380,Delivery,Mon,29.3239452,40.9376825,3.0,30
1381,Delivery,Mon,29.4140737,40.8380141,1.0,1
1382,Delivery,Mon,29.2084431,40.8987664,1.0,0
1383,Pickup,Mon,29.1385432,40.9698223,1.0,32
1384,Pickup,Mon,29.1232533,41.0088227,5.0,33
1385,Pickup,Mon,29.2789019,40.9661635,1.0,13
1386,Delivery,Mon,29.3175634,40.8162516,2.0,37
1387,Delivery,Mon,29.1325415,40.9502501,1.0,3
1388,Delivery,Mon,29.1010222,40.981353,1.0,24
1389,Delivery,Mon,29.1009799,40.9813476,2.0,24
1390,Delivery,Mon,29.395992,40.7820577,4.0,34
1391,Delivery,Mon,29.283159,40.9080175,1.0,26
1392,Delivery,Mon,29.4431213,40.8072571,1.0,28
1393,Delivery,Mon,29.2834855,40.9517168,1.0,12
1394,Delivery,Mon,29.3900682,40.7778997,3.0,34
1395,Delivery,Mon,29.5691326,40.8593878,1.0,27
1396,Delivery,Mon,29.3900392,40.7779484,2.0,34
1397,Pickup,Mon,29.3015824,40.8565844,1.0,35
1398,Delivery,Mon,29.5019034,40.806543,1.0,8
1399,Pickup,Mon,29.1456795,40.9963216,23.0,22
1400,Delivery,Mon,29.4490604,40.8704155,1.0,39
1401,Delivery,Mon,29.1126786,40.9842886,1.0,33
1402,Delivery,Mon,29.265848,40.9673356,1.0,13
1403,Delivery,Mon,29.1894184,40.9003785,2.0,29
1404,Delivery,Mon,29.1991367,40.8994459,1.0,29
1405,Delivery,Mon,29.1874342,40.8983765,1.0,29
1406,Delivery,Mon,29.4099365,40.8805617,2.0,18
1407,Delivery,Mon,29.4098403,40.8806751,1.0,18
1408,Delivery,Mon,29.1382695,40.9305516,1.0,20
1409,Delivery,Mon,29.1382912,40.9305864,1.0,20
1410,Delivery,Mon,29.1190258,40.9508496,1.0,37
1411,Delivery,Mon,29.1022091,40.9488024,1.0,5
1412,Delivery,Mon,29.1156819,40.9428615,1.0,3
1413,Delivery,Mon,29.2550832,40.9696872,1.0,13
1414,Delivery,Mon,29.1183024,40.9836687,1.0,4
1415,Delivery,Mon,29.1714934,41.0060579,1.0,16
1416,Delivery,Mon,29.5353724,40.780854,1.0,8
1417,Delivery,Mon,29.2312633,40.8788004,1.0,19
1418,Pickup,Mon,29.1065453,41.0252888,3.0,23
1419,Pickup,Mon,29.1348126,40.9225963,2.0,20
1420,Delivery,Mon,29.2538661,40.8990908,1.0,12
1421,Delivery,Mon,29.2866996,40.9059888,1.0,26
1422,Delivery,Mon,29.2966803,40.9105187,1.0,26
1423,Delivery,Mon,29.2875521,40.914952,1.0,26
1424,Delivery,Mon,29.4406954,40.8389816,1.0,39
1425,Delivery,Mon,29.4436735,40.7954593,4.0,11
1426,Delivery,Mon,29.4434713,40.7955213,2.0,11
1427,Delivery,Mon,29.4339879,40.7970006,1.0,11
1428,Pickup,Mon,29.314996,40.817221,2.0,6
1429,Pickup,Mon,29.3150209,40.8172146,1.0,6
1430,Delivery,Mon,29.5482433,40.8356028,1.0,27
1431,Pickup,Mon,29.1521509,40.9139886,2.0,10
1432,Delivery,Mon,29.2100596,40.89743,1.0,0
1433,Delivery,Mon,29.2138852,40.8878345,1.0,31
1434,Delivery,Mon,29.2996849,40.8548024,1.0,35
1435,Delivery,Mon,29.5691352,40.8481591,1.0,27
1436,Delivery,Mon,29.5609304,40.8367511,1.0,27
